store_code,sales_date,sales_time,product_code,amount,payment_code,gender,age
27004,2007/11/29,0:24:59,A00011,4,3,F,60
27005,2007/11/30,0:25:02,A00012,1,1,M,20
27006,2007/12/1,0:25:05,A00013,1,1,F,30
27007,2007/12/2,0:25:08,A00014,2,5,M,20
19001,2007/12/3,0:25:11,A00015,1,1,M,50
19002,2007/12/4,0:25:14,A00016,1,1,M,60
19003,2007/12/5,0:25:17,A00017,2,1,F,20
19004,2007/12/6,0:25:20,A00018,1,1,F,20
19005,2007/12/7,0:25:23,A00019,1,2,F,30
19006,2007/12/8,0:25:26,A00020,1,3,M,20
19007,2007/12/9,0:25:29,A00021,3,4,F,60
0,2007/12/10,0:25:32,A00001,1,1,M,20
27001,2007/12/11,0:25:35,A00002,1,2,M,20
27002,2007/12/12,0:25:38,A00003,2,1,M,40
27003,2007/12/13,0:25:41,A00004,5,1,F,20
27004,2007/12/14,0:25:44,A00005,3,2,F,20
27005,2007/12/15,0:25:47,A00006,1,1,F,30
27006,2007/12/16,0:25:50,A00007,1,1,M,30
27007,2007/12/17,0:25:53,A00008,4,3,F,20
19001,2007/12/18,0:25:56,A00009,1,1,M,20
19002,2007/12/19,0:25:59,A00010,1,1,M,60
19003,2007/12/20,0:26:02,A00011,2,5,M,20
19004,2007/12/21,0:26:05,A00012,1,1,F,30
19005,2007/12/22,0:26:08,A00013,1,1,F,20
19006,2007/12/23,0:26:11,A00014,2,1,F,50
19007,2007/12/24,0:26:14,A00015,1,1,M,60
0,2007/12/25,0:26:17,A00016,1,2,F,20
27001,2007/12/26,0:26:20,A00017,1,3,M,20
27002,2007/12/27,0:26:23,A00018,3,4,M,30
27003,2007/12/28,0:26:26,A00019,1,1,M,20
27004,2007/12/29,0:26:29,A00020,1,2,F,60
27005,2007/12/30,0:26:32,A00021,2,1,F,20
27006,2007/12/31,0:26:35,B00001,5,1,F,20
27007,2008/1/1,0:26:38,B00002,3,2,M,40
19001,2008/1/2,0:26:41,B00003,1,1,F,20
19002,2008/1/3,0:26:44,B00004,1,1,M,20
19003,2008/1/4,0:26:47,B00005,4,3,M,30
19004,2008/1/5,0:26:50,B00006,1,1,M,30
19005,2008/1/6,0:26:53,B00007,1,1,F,20
19006,2008/1/7,0:26:56,C00001,2,5,F,20
19007,2008/1/8,0:26:59,C00002,1,1,F,60
0,2008/1/9,0:27:02,C00003,1,1,M,20
27001,2008/1/10,0:27:05,C00004,2,1,F,30
27002,2008/1/11,0:27:08,C00005,1,1,M,20
27003,2008/1/12,0:27:11,D00001,1,2,M,50
27004,2008/1/13,0:27:14,D00002,1,3,M,60
27005,2008/1/14,0:27:17,D00003,3,4,F,20
27006,2008/1/15,0:27:20,D00004,1,1,F,20
27007,2008/1/16,0:27:23,D00005,1,2,F,30
19001,2008/1/17,0:27:26,D00006,2,1,M,20
19002,2008/1/18,0:27:29,D00007,5,1,F,60
19003,2008/1/19,0:27:32,E00001,3,2,M,20
19004,2008/1/20,0:27:35,E00002,1,1,M,20
19005,2008/1/21,0:27:38,E00003,1,1,M,40
19006,2008/1/22,0:27:41,F00001,4,3,F,20
19007,2008/1/23,0:27:44,F00002,1,1,F,20
0,2008/1/24,0:27:47,F00003,1,1,F,30
27001,2008/1/25,0:27:50,F00004,2,5,M,30
27002,2008/1/26,0:27:53,F00005,1,1,F,20
27003,2008/1/27,0:27:56,F00006,1,1,M,20
27004,2008/1/28,0:27:59,F00007,2,1,M,60
27005,2008/1/29,0:28:02,G00001,1,1,M,20
27006,2008/1/30,0:28:05,G00002,1,2,F,30
27007,2008/1/31,0:28:08,G00003,1,3,F,20
19001,2008/2/1,0:28:11,G00004,3,4,F,50
19002,2008/2/2,0:28:14,H00001,1,1,M,60
19003,2008/2/3,0:28:17,H00002,1,2,F,20
19004,2008/2/4,0:28:20,H00003,2,1,M,20
19005,2008/2/5,0:28:23,H00004,5,1,M,30
19006,2008/2/6,0:28:26,I00001,3,2,M,20
19007,2008/2/7,0:28:29,I00002,1,1,F,60
0,2008/2/8,0:28:32,I00003,1,1,F,20
27001,2008/2/9,0:28:35,I00004,4,3,F,20
27002,2008/2/10,0:28:38,J00001,1,1,M,40
27003,2008/2/11,0:28:41,J00002,1,1,F,20
27004,2008/2/12,0:28:44,A00001,2,5,M,20
27005,2008/2/13,0:28:47,A00002,1,1,M,30
27006,2008/2/14,0:28:50,A00003,1,1,M,30
27007,2008/2/15,0:28:53,A00004,2,1,F,20
19001,2008/2/16,0:28:56,A00005,1,1,F,20
19002,2008/2/17,0:28:59,A00006,1,2,F,60
19003,2008/2/18,0:29:02,A00007,1,3,M,20
19004,2008/2/19,0:29:05,A00008,3,4,F,30
19005,2008/2/20,0:29:08,A00009,1,1,M,20
19006,2008/2/21,0:29:11,A00010,1,2,M,50
19007,2008/2/22,0:29:14,A00011,2,1,M,60
0,2008/2/23,0:29:17,A00012,5,1,F,20
27001,2008/2/24,0:29:20,A00013,3,2,F,20
27002,2008/2/25,0:29:23,A00014,1,1,F,30
27003,2008/2/26,0:29:26,A00015,1,1,M,20
27004,2008/2/27,0:29:29,A00016,4,3,F,60
27005,2008/2/28,0:29:32,A00017,1,1,M,20
27006,2008/2/29,0:29:35,A00018,1,1,M,20
27007,2008/3/1,0:29:38,A00019,2,5,M,40
19001,2008/3/2,0:29:41,A00020,1,1,F,20
19002,2008/3/3,0:29:44,A00021,1,1,F,20
19003,2008/3/4,0:29:47,A00001,2,1,F,30
19004,2008/3/5,0:29:50,A00002,1,1,M,30
19005,2008/3/6,0:29:53,A00003,1,2,F,20
19006,2008/3/7,0:29:56,A00004,1,3,M,20
19007,2008/3/8,0:29:59,A00005,3,4,M,60
0,2008/3/9,0:30:02,A00006,1,1,M,20
27001,2008/3/10,0:30:05,A00007,1,2,F,30
27002,2008/3/11,0:30:08,A00008,2,1,F,20
27003,2008/3/12,0:30:11,A00009,5,1,F,50
27004,2008/3/13,0:30:14,A00010,3,2,M,60
27005,2008/3/14,0:30:17,A00011,1,1,F,20
27006,2008/3/15,0:30:20,A00012,1,1,M,20
27007,2008/3/16,0:30:23,A00013,4,3,M,30
19001,2008/3/17,0:30:26,A00014,1,1,M,20
19002,2008/3/18,0:30:29,A00015,1,1,F,60
19003,2008/3/19,0:30:32,A00016,2,5,F,20
19004,2008/3/20,0:30:35,A00017,1,1,F,20
19005,2008/3/21,0:30:38,A00018,1,1,M,40
19006,2008/3/22,0:30:41,A00019,2,1,F,20
19007,2008/3/23,0:30:44,A00020,1,1,M,20
0,2008/3/24,0:30:47,A00021,1,2,M,30
27001,2008/3/25,0:30:50,B00001,1,3,M,30
27002,2008/3/26,0:30:53,B00002,3,4,F,20
27003,2008/3/27,0:30:56,B00003,1,1,F,20
27004,2008/3/28,0:30:59,B00004,1,2,F,60
27005,2008/3/29,0:31:02,B00005,2,1,M,20
27006,2008/3/30,0:31:05,B00006,5,1,F,30
27007,2008/3/31,0:31:08,B00007,3,2,M,20
19001,2008/4/1,0:31:11,C00001,1,1,M,50
19002,2008/4/2,0:31:14,C00002,1,1,M,60
19003,2008/4/3,0:31:17,C00003,4,3,F,20
19004,2008/4/4,0:31:20,C00004,1,1,F,20
19005,2008/4/5,0:31:23,C00005,1,1,F,30
19006,2008/4/6,0:31:26,D00001,2,5,M,20
19007,2008/4/7,0:31:29,D00002,1,1,F,60
0,2008/4/8,0:31:32,D00003,1,1,M,20
27001,2008/4/9,0:31:35,D00004,2,1,M,20
27002,2008/4/10,0:31:38,D00005,1,1,M,40
27003,2008/4/11,0:31:41,D00006,1,2,F,20
27004,2008/4/12,0:31:44,D00007,1,3,F,20
27005,2008/4/13,0:31:47,E00001,3,4,F,30
27006,2008/4/14,0:31:50,E00002,1,1,M,30
27007,2008/4/15,0:31:53,E00003,1,2,F,20
19001,2008/4/16,0:31:56,F00001,2,1,M,20
19002,2008/4/17,0:31:59,F00002,5,1,M,60
19003,2008/4/18,0:32:02,F00003,3,2,M,20
19004,2008/4/19,0:32:05,F00004,1,1,F,30
19005,2008/4/20,0:32:08,F00005,1,1,F,20
19006,2008/4/21,0:32:11,F00006,4,3,F,50
19007,2008/4/22,0:32:14,F00007,1,1,M,60
0,2008/4/23,0:32:17,G00001,1,1,F,20
27001,2008/4/24,0:32:20,G00002,2,5,M,20
27002,2008/4/25,0:32:23,G00003,1,1,M,30
27003,2008/4/26,0:32:26,G00004,1,1,M,20
27004,2008/4/27,0:32:29,H00001,2,1,F,60
27005,2008/4/28,0:32:32,H00002,1,1,F,20
27006,2008/4/29,0:32:35,H00003,1,2,F,20
27007,2008/4/30,0:32:38,H00004,1,3,M,40
19001,2008/5/1,0:32:41,I00001,3,4,F,20
19002,2008/5/2,0:32:44,I00002,1,1,M,20
19003,2008/5/3,0:32:47,I00003,1,2,M,30
19004,2008/5/4,0:32:50,I00004,2,1,M,30
19005,2008/5/5,0:32:53,J00001,5,1,F,20
19006,2008/5/6,0:32:56,J00002,3,2,F,20
19007,2008/5/7,0:32:59,A00001,1,1,F,60
0,2008/5/8,0:33:02,A00002,1,1,M,20
27001,2008/5/9,0:33:05,A00003,4,3,F,30
27002,2008/5/10,0:33:08,A00004,1,1,M,20
27003,2008/5/11,0:33:11,A00005,1,1,M,50
27004,2008/5/12,0:33:14,A00006,2,5,M,60
27005,2008/5/13,0:33:17,A00007,1,1,F,20
27006,2008/5/14,0:33:20,A00008,1,1,F,20
27007,2008/5/15,0:33:23,A00009,2,1,F,30
19001,2008/5/16,0:33:26,A00010,1,1,M,20
19002,2008/5/17,0:33:29,A00011,1,2,F,60
19003,2008/5/18,0:33:32,A00012,1,3,M,20
19004,2008/5/19,0:33:35,A00013,3,4,M,20
19005,2008/5/20,0:33:38,A00014,1,1,M,40
19006,2008/5/21,0:33:41,A00015,1,2,F,20
19007,2008/5/22,0:33:44,A00016,2,1,F,20
0,2008/5/23,0:33:47,A00017,5,1,F,30
27001,2008/5/24,0:33:50,A00018,3,2,M,30
27002,2008/5/25,0:33:53,A00019,1,1,F,20
27003,2008/5/26,0:33:56,A00020,1,1,M,20
27004,2008/5/27,0:33:59,A00021,4,3,M,60
27005,2008/5/28,0:34:02,A00001,1,1,M,20
27006,2008/5/29,0:34:05,A00002,1,1,F,30
27007,2008/5/30,0:34:08,A00003,2,5,F,20
19001,2008/5/31,0:34:11,A00004,1,1,F,50
19002,2008/6/1,0:34:14,A00005,1,1,M,60
19003,2008/6/2,0:34:17,A00006,2,1,F,20
19004,2008/6/3,0:34:20,A00007,1,1,M,20
19005,2008/6/4,0:34:23,A00008,1,2,M,30
19006,2008/6/5,0:34:26,A00009,1,3,M,20
19007,2008/6/6,0:34:29,A00010,3,4,F,60
0,2008/6/7,0:34:32,A00011,1,1,F,20
27001,2008/6/8,0:34:35,A00012,1,2,F,20
27002,2008/6/9,0:34:38,A00013,2,1,M,40
27003,2008/6/10,0:34:41,A00014,5,1,F,20
27004,2008/6/11,0:34:44,A00015,3,2,M,20
27005,2008/6/12,0:34:47,A00016,1,1,M,30
27006,2008/6/13,0:34:50,A00017,1,1,M,30
27007,2008/6/14,0:34:53,A00018,4,3,F,20
19001,2008/6/15,0:34:56,A00019,1,1,F,20
19002,2008/6/16,0:34:59,A00020,1,1,F,60
19003,2008/6/17,0:35:02,A00021,2,5,M,20
19004,2008/6/18,0:35:05,B00001,1,1,F,30
19005,2008/6/19,0:35:08,B00002,1,1,M,20
19006,2008/6/20,0:35:11,B00003,2,1,M,50
19007,2008/6/21,0:35:14,B00004,1,1,M,60
0,2008/6/22,0:35:17,B00005,1,2,F,20
27001,2008/6/23,0:35:20,B00006,1,3,F,20
27002,2008/6/24,0:35:23,B00007,3,4,F,30
27003,2008/6/25,0:35:26,C00001,1,1,M,20
27004,2008/6/26,0:35:29,C00002,1,2,F,60
27005,2008/6/27,0:35:32,C00003,2,1,M,20
27006,2008/6/28,0:35:35,C00004,5,1,M,20
27007,2008/6/29,0:35:38,C00005,3,2,M,40
19001,2008/6/30,0:35:41,D00001,1,1,F,20
19002,2008/7/1,0:35:44,D00002,1,1,F,20
19003,2008/7/2,0:35:47,D00003,4,3,F,30
19004,2008/7/3,0:35:50,D00004,1,1,M,30
19005,2008/7/4,0:35:53,D00005,1,1,F,20
19006,2008/7/5,0:35:56,D00006,2,5,M,20
19007,2008/7/6,0:35:59,D00007,1,1,M,60
0,2008/7/7,0:36:02,E00001,1,1,M,20
27001,2008/7/8,0:36:05,E00002,2,1,F,30
27002,2008/7/9,0:36:08,E00003,1,1,F,20
27003,2008/7/10,0:36:11,F00001,1,2,F,50
27004,2008/7/11,0:36:14,F00002,1,3,M,60
27005,2008/7/12,0:36:17,F00003,3,4,F,20
27006,2008/7/13,0:36:20,F00004,1,1,M,20
27007,2008/7/14,0:36:23,F00005,1,2,M,30
19001,2008/7/15,0:36:26,F00006,2,1,M,20
19002,2008/7/16,0:36:29,F00007,5,1,F,60
19003,2008/7/17,0:36:32,G00001,3,2,F,20
19004,2008/7/18,0:36:35,G00002,1,1,F,20
19005,2008/7/19,0:36:38,G00003,1,1,M,40
19006,2008/7/20,0:36:41,G00004,4,3,F,20
19007,2008/7/21,0:36:44,H00001,1,1,M,20
0,2008/7/22,0:36:47,H00002,1,1,M,30
27001,2008/7/23,0:36:50,H00003,2,5,M,30
27002,2008/7/24,0:36:53,H00004,1,1,F,20
27003,2008/7/25,0:36:56,I00001,1,1,F,20
27004,2008/7/26,0:36:59,I00002,2,1,F,60
27005,2008/7/27,0:37:02,I00003,1,1,M,20
27006,2008/7/28,0:37:05,I00004,1,2,F,30
27007,2008/7/29,0:37:08,J00001,1,3,M,20
19001,2008/7/30,0:37:11,J00002,3,4,M,50
19002,2008/7/31,0:37:14,A00001,1,1,M,60
19003,2008/8/1,0:37:17,A00002,1,2,F,20
19004,2008/8/2,0:37:20,A00003,2,1,F,20
19005,2008/8/3,0:37:23,A00004,5,1,F,30
19006,2008/8/4,0:37:26,A00005,3,2,M,20
19007,2008/8/5,0:37:29,A00006,1,1,F,60
0,2008/8/6,0:37:32,A00007,1,1,M,20
27001,2008/8/7,0:37:35,A00008,4,3,M,20
27002,2008/8/8,0:37:38,A00009,1,1,M,40
27003,2008/8/9,0:37:41,A00010,1,1,F,20
27004,2008/8/10,0:37:44,A00011,2,5,F,20
27005,2008/8/11,0:37:47,A00012,1,1,F,30
27006,2008/8/12,0:37:50,A00013,1,1,M,30
27007,2008/8/13,0:37:53,A00014,2,1,F,20
19001,2008/8/14,0:37:56,A00015,1,1,M,20
19002,2008/8/15,0:37:59,A00016,1,2,M,60
19003,2008/8/16,0:38:02,A00017,1,3,M,20
19004,2008/8/17,0:38:05,A00018,3,4,F,30
19005,2008/8/18,0:38:08,A00019,1,1,F,20
19006,2008/8/19,0:38:11,A00020,1,2,F,50
19007,2008/8/20,0:38:14,A00021,2,1,M,60
0,2008/8/21,0:38:17,A00001,5,1,F,20
27001,2008/8/22,0:38:20,A00002,3,2,M,20
27002,2008/8/23,0:38:23,A00003,1,1,M,30
27003,2008/8/24,0:38:26,A00004,1,1,M,20
27004,2008/8/25,0:38:29,A00005,4,3,F,60
27005,2008/8/26,0:38:32,A00006,1,1,F,20
27006,2008/8/27,0:38:35,A00007,1,1,F,20
27007,2008/8/28,0:38:38,A00008,2,5,M,40
19001,2008/8/29,0:38:41,A00009,1,1,F,20
19002,2008/8/30,0:38:44,A00010,1,1,M,20
19003,2008/8/31,0:38:47,A00011,2,1,M,30
19004,2008/9/1,0:38:50,A00012,1,1,M,30
19005,2008/9/2,0:38:53,A00013,1,2,F,20
19006,2008/9/3,0:38:56,A00014,1,3,F,20
19007,2008/9/4,0:38:59,A00015,3,4,F,60
0,2008/9/5,0:39:02,A00016,1,1,M,20
27001,2008/9/6,0:39:05,A00017,1,2,F,30
27002,2008/9/7,0:39:08,A00018,2,1,M,20
27003,2008/9/8,0:39:11,A00019,5,1,M,50
27004,2008/9/9,0:39:14,A00020,3,2,M,60
27005,2008/9/10,0:39:17,A00021,1,1,F,20
27006,2008/9/11,0:39:20,B00001,1,1,F,20
27007,2008/9/12,0:39:23,B00002,4,3,F,30
19001,2008/9/13,0:39:26,B00003,1,1,M,20
19002,2008/9/14,0:39:29,B00004,1,1,F,60
19003,2008/9/15,0:39:32,B00005,2,5,M,20
19004,2008/9/16,0:39:35,B00006,1,1,M,20
19005,2008/9/17,0:39:38,B00007,1,1,M,40
19006,2008/9/18,0:39:41,C00001,2,1,F,20
19007,2008/9/19,0:39:44,C00002,1,1,F,20
0,2008/9/20,0:39:47,C00003,1,2,F,30
27001,2008/9/21,0:39:50,C00004,1,3,M,30
27002,2008/9/22,0:39:53,C00005,3,4,F,20
27003,2008/9/23,0:39:56,D00001,1,1,M,20
27004,2008/9/24,0:39:59,D00002,1,2,M,60
27005,2008/9/25,0:40:02,D00003,2,1,M,20
27006,2008/9/26,0:40:05,D00004,5,1,F,30
27007,2008/9/27,0:40:08,D00005,3,2,F,20
19001,2008/9/28,0:40:11,D00006,1,1,F,50
19002,2008/9/29,0:40:14,D00007,1,1,M,60
19003,2008/9/30,0:40:17,E00001,4,3,F,20
19004,2008/10/1,0:40:20,E00002,1,1,M,20
19005,2008/10/2,0:40:23,E00003,1,1,M,30
19006,2008/10/3,0:40:26,F00001,2,5,M,20
19007,2008/10/4,0:40:29,F00002,1,1,F,60
0,2008/10/5,0:40:32,F00003,1,1,F,20
27001,2008/10/6,0:40:35,F00004,2,1,F,20
27002,2008/10/7,0:40:38,F00005,1,1,M,40
27003,2008/10/8,0:40:41,F00006,1,2,F,20
27004,2008/10/9,0:40:44,F00007,1,3,M,20
27005,2008/10/10,0:40:47,G00001,3,4,M,30
27006,2008/10/11,0:40:50,G00002,1,1,M,30
27007,2008/10/12,0:40:53,G00003,1,2,F,20
19001,2008/10/13,0:40:56,G00004,2,1,F,20
19002,2008/10/14,0:40:59,H00001,5,1,F,60
19003,2008/10/15,0:41:02,H00002,3,2,M,20
19004,2008/10/16,0:41:05,H00003,1,1,F,30
19005,2008/10/17,0:41:08,H00004,1,1,M,20
19006,2008/10/18,0:41:11,I00001,4,3,M,50
19007,2008/10/19,0:41:14,I00002,1,1,M,60
0,2008/10/20,0:41:17,I00003,1,1,F,20
27001,2008/10/21,0:41:20,I00004,2,5,F,20
27002,2008/10/22,0:41:23,J00001,1,1,F,30
27003,2008/10/23,0:41:26,J00002,1,1,M,20
27004,2008/10/24,0:41:29,A00001,2,1,F,60
27005,2008/10/25,0:41:32,A00002,1,1,M,20
27006,2008/10/26,0:41:35,A00003,1,2,M,20
27007,2008/10/27,0:41:38,A00004,1,3,M,40
19001,2008/10/28,0:41:41,A00005,3,4,F,20
19002,2008/10/29,0:41:44,A00006,1,1,F,20
19003,2008/10/30,0:41:47,A00007,1,2,F,30
19004,2008/10/31,0:41:50,A00008,2,1,M,30
19005,2008/11/1,0:41:53,A00009,5,1,F,20
19006,2008/11/2,0:41:56,A00010,3,2,M,20
19007,2008/11/3,0:41:59,A00011,1,1,M,60
0,2008/11/4,0:42:02,A00012,1,1,M,20
27001,2008/11/5,0:42:05,A00013,4,3,F,30
27002,2008/11/6,0:42:08,A00014,1,1,F,20
27003,2008/11/7,0:42:11,A00015,1,1,F,50
27004,2008/11/8,0:42:14,A00016,2,5,M,60
27005,2008/11/9,0:42:17,A00017,1,1,F,20
27006,2008/11/10,0:42:20,A00018,1,1,M,20
27007,2008/11/11,0:42:23,A00019,2,1,M,30
19001,2008/11/12,0:42:26,A00020,1,1,M,20
19002,2008/11/13,0:42:29,A00021,1,2,F,60
19003,2008/11/14,0:42:32,A00001,1,3,F,20
19004,2008/11/15,0:42:35,A00002,3,4,F,20
19005,2008/11/16,0:42:38,A00003,1,1,M,40
19006,2008/11/17,0:42:41,A00004,1,2,F,20
19007,2008/11/18,0:42:44,A00005,2,1,M,20
0,2008/11/19,0:42:47,A00006,5,1,M,30
27001,2008/11/20,0:42:50,A00007,3,2,M,30
27002,2008/11/21,0:42:53,A00008,1,1,F,20
27003,2008/11/22,0:42:56,A00009,1,1,F,20
27004,2008/11/23,0:42:59,A00010,4,3,F,60
27005,2008/11/24,0:43:02,A00011,1,1,M,20
27006,2008/11/25,0:43:05,A00012,1,1,F,30
27007,2008/11/26,0:43:08,A00013,2,5,M,20
19001,2008/11/27,0:43:11,A00014,1,1,M,50
19002,2008/11/28,0:43:14,A00015,1,1,M,60
19003,2008/11/29,0:43:17,A00016,2,1,F,20
19004,2008/11/30,0:43:20,A00017,1,1,F,20
19005,2008/12/1,0:43:23,A00018,1,2,F,30
19006,2008/12/2,0:43:26,A00019,1,3,M,20
19007,2008/12/3,0:43:29,A00020,3,4,F,60
0,2008/12/4,0:43:32,A00021,1,1,M,20
27001,2008/12/5,0:43:35,B00001,1,2,M,20
27002,2008/12/6,0:43:38,B00002,2,1,M,40
27003,2008/12/7,0:43:41,B00003,5,1,F,20
27004,2008/12/8,0:43:44,B00004,3,2,F,20
27005,2008/12/9,0:43:47,B00005,1,1,F,30
27006,2008/12/10,0:43:50,B00006,1,1,M,30
27007,2008/12/11,0:43:53,B00007,4,3,F,20
19001,2008/12/12,0:43:56,C00001,1,1,M,20
19002,2008/12/13,0:43:59,C00002,1,1,M,60
19003,2008/12/14,0:44:02,C00003,2,5,M,20
19004,2008/12/15,0:44:05,C00004,1,1,F,30
19005,2008/12/16,0:44:08,C00005,1,1,F,20
19006,2008/12/17,0:44:11,D00001,2,1,F,50
19007,2008/12/18,0:44:14,D00002,1,1,M,60
0,2008/12/19,0:44:17,D00003,1,2,F,20
27001,2008/12/20,0:44:20,D00004,1,3,M,20
27002,2008/12/21,0:44:23,D00005,3,4,M,30
27003,2008/12/22,0:44:26,D00006,1,1,M,20
27004,2008/12/23,0:44:29,D00007,1,2,F,60
27005,2008/12/24,0:44:32,E00001,2,1,F,20
27006,2008/12/25,0:44:35,E00002,5,1,F,20
27007,2008/12/26,0:44:38,E00003,3,2,M,40
19001,2008/12/27,0:44:41,F00001,1,1,F,20
19002,2008/12/28,0:44:44,F00002,1,1,M,20
19003,2008/12/29,0:44:47,F00003,4,3,M,30
19004,2008/12/30,0:44:50,F00004,1,1,M,30
19005,2008/12/31,0:44:53,F00005,1,1,F,20
19006,2009/1/1,0:44:56,F00006,2,5,F,20
19007,2009/1/2,0:44:59,F00007,1,1,F,60
0,2009/1/3,0:45:02,G00001,1,1,M,20
27001,2009/1/4,0:45:05,G00002,2,1,F,30
27002,2009/1/5,0:45:08,G00003,1,1,M,20
27003,2009/1/6,0:45:11,G00004,1,2,M,50
27004,2009/1/7,0:45:14,H00001,1,3,M,60
27005,2009/1/8,0:45:17,H00002,3,4,F,20
27006,2009/1/9,0:45:20,H00003,1,1,F,20
27007,2009/1/10,0:45:23,H00004,1,2,F,30
19001,2009/1/11,0:45:26,I00001,2,1,M,20
19002,2009/1/12,0:45:29,I00002,5,1,F,60
19003,2009/1/13,0:45:32,I00003,3,2,M,20
19004,2009/1/14,0:45:35,I00004,1,1,M,20
19005,2009/1/15,0:45:38,J00001,1,1,M,40
19006,2009/1/16,0:45:41,J00002,4,3,F,20
19007,2009/1/17,0:45:44,A00001,1,1,F,20
0,2009/1/18,0:45:47,A00002,1,1,F,30
27001,2009/1/19,0:45:50,A00003,2,5,M,30
27002,2009/1/20,0:45:53,A00004,1,1,F,20
27003,2009/1/21,0:45:56,A00005,1,1,M,20
27004,2009/1/22,0:45:59,A00006,2,1,M,60
27005,2009/1/23,0:46:02,A00007,1,1,M,20
27006,2009/1/24,0:46:05,A00008,1,2,F,30
27007,2009/1/25,0:46:08,A00009,1,3,F,20
19001,2009/1/26,0:46:11,A00010,3,4,F,50
19002,2009/1/27,0:46:14,A00011,1,1,M,60
19003,2009/1/28,0:46:17,A00012,1,2,F,20
19004,2009/1/29,0:46:20,A00013,2,1,M,20
19005,2009/1/30,0:46:23,A00014,5,1,M,30
19006,2009/1/31,0:46:26,A00015,3,2,M,20
19007,2009/2/1,0:46:29,A00016,1,1,F,60
0,2009/2/2,0:46:32,A00017,1,1,F,20
27001,2009/2/3,0:46:35,A00018,4,3,F,20
27002,2009/2/4,0:46:38,A00019,1,1,M,40
27003,2009/2/5,0:46:41,A00020,1,1,F,20
27004,2009/2/6,0:46:44,A00021,2,5,M,20
27005,2009/2/7,0:46:47,A00001,1,1,M,30
27006,2009/2/8,0:46:50,A00002,1,1,M,30
27007,2009/2/9,0:46:53,A00003,2,1,F,20
19001,2009/2/10,0:46:56,A00004,1,1,F,20
19002,2009/2/11,0:46:59,A00005,1,2,F,60
19003,2009/2/12,0:47:02,A00006,1,3,M,20
19004,2009/2/13,0:47:05,A00007,3,4,F,30
19005,2009/2/14,0:47:08,A00008,1,1,M,20
19006,2009/2/15,0:47:11,A00009,1,2,M,50
19007,2009/2/16,0:47:14,A00010,2,1,M,60
0,2009/2/17,0:47:17,A00011,5,1,F,20
27001,2009/2/18,0:47:20,A00012,3,2,F,20
27002,2009/2/19,0:47:23,A00013,1,1,F,30
27003,2009/2/20,0:47:26,A00014,1,1,M,20
27004,2009/2/21,0:47:29,A00015,4,3,F,60
27005,2009/2/22,0:47:32,A00016,1,1,M,20
27006,2009/2/23,0:47:35,A00017,1,1,M,20
27007,2009/2/24,0:47:38,A00018,2,5,M,40
19001,2009/2/25,0:47:41,A00019,1,1,F,20
19002,2009/2/26,0:47:44,A00020,1,1,F,20
19003,2009/2/27,0:47:47,A00021,2,1,F,30
19004,2009/2/28,0:47:50,B00001,1,1,M,30
19005,2009/3/1,0:47:53,B00002,1,2,F,20
19006,2009/3/2,0:47:56,B00003,1,3,M,20
19007,2009/3/3,0:47:59,B00004,3,4,M,60
0,2009/3/4,0:48:02,B00005,1,1,M,20
27001,2009/3/5,0:48:05,B00006,1,2,F,30
27002,2009/3/6,0:48:08,B00007,2,1,F,20
27003,2009/3/7,0:48:11,C00001,5,1,F,50
27004,2009/3/8,0:48:14,C00002,3,2,M,60
27005,2009/3/9,0:48:17,C00003,1,1,F,20
27006,2009/3/10,0:48:20,C00004,1,1,M,20
27007,2009/3/11,0:48:23,C00005,4,3,M,30
19001,2009/3/12,0:48:26,D00001,1,1,M,20
19002,2009/3/13,0:48:29,D00002,1,1,F,60
19003,2009/3/14,0:48:32,D00003,2,5,F,20
19004,2009/3/15,0:48:35,D00004,1,1,F,20
19005,2009/3/16,0:48:38,D00005,1,1,M,40
19006,2009/3/17,0:48:41,D00006,2,1,F,20
19007,2009/3/18,0:48:44,D00007,1,1,M,20
0,2009/3/19,0:48:47,E00001,1,2,M,30
27001,2009/3/20,0:48:50,E00002,1,3,M,30
27002,2009/3/21,0:48:53,E00003,3,4,F,20
27003,2009/3/22,0:48:56,F00001,1,1,F,20
27004,2009/3/23,0:48:59,F00002,1,2,F,60
27005,2009/3/24,0:49:02,F00003,2,1,M,20
27006,2009/3/25,0:49:05,F00004,5,1,F,30
27007,2009/3/26,0:49:08,F00005,3,2,M,20
19001,2009/3/27,0:49:11,F00006,1,1,M,50
19002,2009/3/28,0:49:14,F00007,1,1,M,60
19003,2009/3/29,0:49:17,G00001,4,3,F,20
19004,2009/3/30,0:49:20,G00002,1,1,F,20
19005,2009/3/31,0:49:23,G00003,1,1,F,30
19006,2009/4/1,0:49:26,G00004,2,5,M,20
19007,2009/4/2,0:49:29,H00001,1,1,F,60
0,2009/4/3,0:49:32,H00002,1,1,M,20
27001,2009/4/4,0:49:35,H00003,2,1,M,20
27002,2009/4/5,0:49:38,H00004,1,1,M,40
27003,2009/4/6,0:49:41,I00001,1,2,F,20
27004,2009/4/7,0:49:44,I00002,1,3,F,20
27005,2009/4/8,0:49:47,I00003,3,4,F,30
27006,2009/4/9,0:49:50,I00004,1,1,M,30
27007,2009/4/10,0:49:53,J00001,1,2,F,20
19001,2009/4/11,0:49:56,J00002,2,1,M,20
